drug_name	adverse_event	direction	log_ratio	ror_female	ror_male	n_female	n_male	total_reports
RAMIPRIL	Diarrhoea	female_higher	0.7014037298940237	2.417388480580838	1.1987556822228724	1252	518	1770
ENZALUTAMIDE	Arthralgia	male_higher	-0.701207979012735	1.2033112753356774	2.4261002474323257	10	1889	1899
PREGABALIN	Pneumonia	female_higher	0.7011379918766187	1.453778245816585	0.7211038344372832	1613	463	2076
HYDROCORTISONE	Product use in unapproved indication	female_higher	0.7004189727611514	9.718920061653774	4.824251218008199	1456	421	1877
LEVOTHYROXINE	Heart rate increased	male_higher	-0.7003545464947152	3.610481533964996	7.273195193077258	872	211	1083
TREPROSTINIL	Throat irritation	male_higher	-0.7001004309458243	8.476617686542971	17.07152623990295	1436	525	1961
CANDESARTAN	Drug ineffective	female_higher	0.6999465574249888	2.9131287468900413	1.4466942367572242	1376	382	1758
OFATUMUMAB	Multiple sclerosis	male_higher	-0.6998050357283301	15.17764000246448	30.55805533816251	870	312	1182
TIOTROPIUM	Fall	female_higher	0.6996568003413142	2.0600695394138615	1.0233514116551137	1289	307	1596
TRAMADOL	Malaise	female_higher	0.6996162105104962	1.5605797630820581	0.775258454699092	1496	405	1901
CHLORHEXIDINE	Drug hypersensitivity	female_higher	0.6992764571540993	18.962074706299138	9.423103181466479	1313	40	1353
CARBOPLATIN	Neuropathy peripheral	female_higher	0.6991750728742767	5.969218727123568	2.96667257454601	1151	438	1589
CETIRIZINE	Insomnia	female_higher	0.6989742401039769	5.553086220905494	2.76041107523287	1738	238	1976
RITUXIMAB	Weight decreased	female_higher	0.6989441488714139	2.5901759851904402	1.2876021271673486	2811	1067	3878
FUMARIC ACID	Mobility decreased	male_higher	-0.6987373394579932	3.482107078918025	7.003254240043429	1293	460	1753
RITUXIMAB	Therapy non-responder	female_higher	0.6987200591535476	9.461559598139766	4.704489063178756	1646	583	2229
BUDESONIDE	Obstructive airways disorder	female_higher	0.6983426109654456	127.11911743005317	63.230195783074194	812	339	1151
INSULIN	Diabetic retinopathy	female_higher	0.6983386319901563	80.93995079130437	40.260421898048676	680	395	1075
ETANERCEPT	C-reactive protein increased	female_higher	0.6979462310049089	7.331575313493384	3.648237502581969	3271	667	3938
PREDNISONE	Osteoporosis	female_higher	0.6977852761440826	10.321184990310051	5.136712595329227	1728	540	2268
PREGABALIN	Abdominal pain upper	female_higher	0.6973735500806026	1.4340974203132266	0.7140245923642612	1220	198	1418
ISOTRETINOIN	Mood altered	male_higher	-0.696581962743029	24.959939444388016	50.09163760739463	694	641	1335
RANITIDINE	Small intestine carcinoma	female_higher	0.6962506943409128	167.86349548575342	83.67166819607759	611	798	1409
ALPRAZOLAM	Hypotension	female_higher	0.6956238367266239	3.140319847190655	1.5662759889085611	772	335	1107
PALBOCICLIB	Arthralgia	female_higher	0.6954595718273425	1.3671631039837406	0.6820026701802907	2843	23	2866
EPINEPHRINE	Drug ineffective	male_higher	-0.6953195679797906	3.601201177601581	7.218065770815797	1595	1603	3198
RITUXIMAB	Blood pressure fluctuation	female_higher	0.6951741959548916	14.13904270204139	7.055205836193367	1233	432	1665
METHOTREXATE	Rheumatoid factor positive	female_higher	0.6951433594656669	231.11838166104764	115.32874409440478	3373	95	3468
INTERFERON BETA-1A	Mobility decreased	male_higher	-0.6950526495569551	4.776948088771972	9.572118185733347	1579	519	2098
DICLOFENAC	Dizziness	female_higher	0.6947140717737277	2.5638839601838446	1.2799348893238245	2637	482	3119
ROSIGLITAZONE	Death	female_higher	0.6945223728527893	1.152098370744216	0.5752575514212976	605	740	1345
BACLOFEN	Completed suicide	female_higher	0.6941335630686356	17.757497697010006	8.869995323813335	698	409	1107
SECUKINUMAB	Discomfort	female_higher	0.6941174003665886	7.337740096931257	3.665312164320535	2183	432	2615
METHADONE	Drug withdrawal syndrome	female_higher	0.6940569010281714	32.14266316838826	16.05671781313152	944	1123	2067
LEVOTHYROXINE	Weight increased	female_higher	0.6939366607241315	7.192537162766992	3.5934305191177476	3678	247	3925
ETANERCEPT	Inappropriate schedule of drug administration	male_higher	-0.6937681527887292	0.9963379270540195	1.9939136347483348	1440	756	2196
ETANERCEPT	Loss of consciousness	female_higher	0.693293121577568	0.6697755890713226	0.33483892423631473	1235	218	1453
ALENDRONIC ACID	Gait disturbance	female_higher	0.6932065871327037	5.296506524799599	2.6480959434226214	1548	47	1595
TOFACITINIB	Hypertension	female_higher	0.6927177768435419	3.351447585750874	1.6764435094131827	4000	460	4460
SILDENAFIL	Malaise	female_higher	0.6920593429457085	2.1287544419633195	1.0655357205738503	596	447	1043
CODEINE	Drug ineffective	female_higher	0.691965799188129	2.372650886134981	1.1877277740275807	1855	408	2263
MORPHINE	Constipation	female_higher	0.6916066780221355	4.090042993588997	2.04817428541612	1681	817	2498
ETANERCEPT	Drug intolerance	female_higher	0.691450515131669	8.080245778859462	4.046983444649871	12455	1505	13960
PANTOPRAZOLE	Pruritus	female_higher	0.6913877952361007	2.0258023035042547	1.0146848037785259	1507	375	1882
TIOTROPIUM	Sleep disorder due to a general medical condition	male_higher	-0.6913447930324255	55.07186798240223	109.94539306794356	1433	1255	2688
VITAMIN B9	Gait disturbance	female_higher	0.6912907240608261	8.181781537572112	4.0984923833911715	956	91	1047
MOXIFLOXACIN	Dyspnoea	female_higher	0.6909603453276454	5.710059798049566	2.8612802107072617	1216	372	1588
IMMUNOGLOBULINS, UNSPECIFIED	Drug ineffective for unapproved indication	male_higher	-0.6907666631692395	5.863995087259295	11.70010469405432	790	760	1550
DUPILUMAB	Ocular hyperaemia	male_higher	-0.6905422176233023	7.517006619098754	14.994901155802838	3661	2903	6564
DULAGLUTIDE	Injection site erythema	male_higher	-0.6903074854941949	3.229700995608242	6.441085278502313	966	488	1454
RITUXIMAB	Dysphagia	female_higher	0.6901486641009359	2.1846964000158766	1.0956285396830632	788	291	1079
INFLIXIMAB	Basal cell carcinoma	female_higher	0.6898992789552834	17.81659827790338	8.937279455151865	888	383	1271
ETANERCEPT	Alopecia	female_higher	0.6895155767740946	2.434501680822765	1.221679449781786	10886	371	11257
TRIAMCINOLONE	Nausea	female_higher	0.6894896374970817	2.2335817485904457	1.1208830641284595	1117	168	1285
RITUXIMAB	Asthenia	female_higher	0.689228967211866	2.2757839659043495	1.142359232611826	3495	1195	4690
ESOMEPRAZOLE	Renal injury	female_higher	0.6887559962460426	179.60316846775333	90.1967866101252	3852	2832	6684
IRON	Hypophosphataemia	female_higher	0.6885221385742035	267.94854288827446	134.59534320895722	819	252	1071
ABATACEPT	Treatment failure	female_higher	0.6884065745333334	22.434383878417915	11.27049447024375	7279	650	7929
NAPROXEN	Dizziness	female_higher	0.6878685096698088	3.2397035529864433	1.628425048746079	2745	491	3236
BOTULINUM TOXIN	Product use in unapproved indication	male_higher	-0.6872348541576008	1.3511219476185603	2.6863144836519033	795	241	1036
MEPOLIZUMAB	Asthma	male_higher	-0.6871856588668086	61.25595187018149	121.78371906952653	5994	3180	9174
INFLIXIMAB	Paraesthesia	female_higher	0.6870641294399549	2.0720060206217275	1.0423242763829708	1543	280	1823
IMMUNOGLOBULINS, UNSPECIFIED	Urticaria	male_higher	-0.6856579875585158	4.548845931125272	9.029811992021427	1952	1113	3065
AMLODIPINE	Confusional state	female_higher	0.6856388328394768	3.0430229392464363	1.53297850216025	742	312	1054
TOCILIZUMAB	COVID-19	male_higher	-0.685536980637577	1.1268009042362088	2.2365165417700896	875	406	1281
OXYCODONE	Developmental delay	female_higher	0.685243487444597	89.54147221540335	45.12599233519048	1223	1721	2944
LANSOPRAZOLE	Chronic kidney disease	female_higher	0.6847563699806472	425.33342166822035	214.45866437898934	10266	7308	17574
LISINOPRIL	Off label use	female_higher	0.6844891408293089	1.1141732529737685	0.5619308450901314	927	462	1389
PANTOPRAZOLE	Chronic kidney disease	female_higher	0.6840856485052207	207.1530944523939	104.51937470833528	9869	6790	16659
ENZALUTAMIDE	Back pain	male_higher	-0.6836580675823514	2.293379121353759	4.543439827254487	10	2090	2100
COCAINE	Drug dependence	female_higher	0.6834169075649121	12.800292663165786	6.462725464883496	346	777	1123
METHOTREXATE	Pulmonary embolism	male_higher	-0.6831101319875272	1.217823739737575	2.4113230443946114	623	610	1233
TOFACITINIB	Fall	female_higher	0.6830002587673968	1.6586286539043322	0.8377721524480771	3566	367	3933
INFLIXIMAB	Vomiting	female_higher	0.682597569884591	2.3367922414220654	1.1807874920469372	4813	973	5786
PREDNISOLONE	Maternal exposure during pregnancy	female_higher	0.6824025975643517	4.4427827049492175	2.2453879621500343	1161	28	1189
CELECOXIB	Gait disturbance	female_higher	0.6822337922979465	4.42826258691144	2.2384273026735997	1178	153	1331
BEVACIZUMAB	Anaemia	female_higher	0.6818521863898	5.143379151532138	2.6009014579887006	1637	799	2436
GEFITINIB	Drug resistance	female_higher	0.6818470106485126	452.80585903158743	228.9758308201415	770	351	1121
MORPHINE	Malaise	female_higher	0.6815345072470942	1.2561879676295278	0.635430349020013	1297	466	1763
LEVOTHYROXINE	Off label use	male_higher	-0.6811264008992661	0.47491219522668077	0.9384751109963142	1053	356	1409
PREDNISONE	Drug ineffective	female_higher	0.6811179534603172	4.354549550628738	2.2036238699359934	18363	7257	25620
DUPILUMAB	Dry eye	male_higher	-0.6810131122497767	13.66778041349718	27.00587353382366	6872	3613	10485
PEMBROLIZUMAB	Thrombocytopenia	female_higher	0.6808643225366395	4.977616692624137	2.51956653842763	727	572	1299
CYCLOPHOSPHAMIDE	Death	female_higher	0.6806811539814905	0.7352233997276524	0.3722230399112787	1401	1044	2445
LEFLUNOMIDE	Therapy non-responder	female_higher	0.6801158784297765	14.278747895628456	7.2330181142844765	1226	127	1353
HYDROCODONE	Completed suicide	female_higher	0.6800761042176804	16.273576988731843	8.243843213948553	627	375	1002
DROXIDOPA	Fall	male_higher	-0.6796958930842547	3.073150567352898	6.06417903346771	496	846	1342
ADALIMUMAB	Finger deformity	female_higher	0.6793741352972626	12.020969794611466	6.093840288954775	1148	109	1257
ETANERCEPT	Hypoacusis	male_higher	-0.6792726642956216	0.8864083242016945	1.7483895241031593	652	523	1175
METHOTREXATE	Anxiety	female_higher	0.6792227763190226	1.0233805311885256	0.5188650843104412	1976	345	2321
IMMUNOGLOBULINS, UNSPECIFIED	Drug ineffective	male_higher	-0.678333827602372	0.6985332394768125	1.3765237689511625	2326	1935	4261
OXYCODONE	Injury	female_higher	0.6783196025139306	12.467534150631348	6.326887411581642	2432	1239	3671
TOCILIZUMAB	Bone erosion	male_higher	-0.6781291936734668	108.10038310797391	212.97812530284588	982	249	1231
METOPROLOL	Hypertension	female_higher	0.6778278007606402	6.816808580233297	3.461020928059812	1234	460	1694
EMTRICITABINE;RILPIVIRINE;TENOFOVIR	Osteonecrosis	female_higher	0.6776532929583956	277.56547535053534	140.94976631156942	454	1018	1472
METHYLPREDNISOLONE	Abdominal pain	female_higher	0.6775890562345053	2.4230615461006106	1.2305273115123425	881	283	1164
ADALIMUMAB	Pulmonary embolism	male_higher	-0.677074965233859	0.5630768187603847	1.108198529455926	870	861	1731
METHOTREXATE	Migraine	female_higher	0.6769938759244833	2.2706458649761068	1.1538110699280248	1918	128	2046
TOFACITINIB	Paraesthesia	female_higher	0.6769659777110469	1.5569070560217528	0.7911523061314621	1664	128	1792
ABATACEPT	Fibromyalgia	female_higher	0.6766812886573712	18.887425081435865	9.600498962322348	2803	32	2835
BUPRENORPHINE	Inadequate analgesia	female_higher	0.6765196682090231	298.35199140031006	151.67715783799537	1857	1186	3043
LEVETIRACETAM	Multiple-drug resistance	female_higher	0.6764913878193717	395.7695702164771	201.20831424894763	673	560	1233
PREGABALIN	Decreased appetite	female_higher	0.6763133038947422	1.5902721119809524	0.8086345757319541	1336	366	1702
ALPRAZOLAM	Off label use	female_higher	0.6761485117553196	0.9090458850700279	0.46231526945663587	1199	434	1633
KETAMINE	Drug ineffective	male_higher	-0.6761215541196343	2.2972571443299223	4.516951951978009	483	795	1278
APREMILAST	Drug hypersensitivity	female_higher	0.6760857775300567	1.3589674757224526	0.6911761445681245	1551	189	1740
DULAGLUTIDE	Injection site mass	male_higher	-0.6757670685372108	7.262146713619159	14.27404059100792	615	652	1267
RISPERIDONE	Dystonia	female_higher	0.6755669475784454	55.54104465586366	28.26305128215113	498	744	1242
USTEKINUMAB	Lower respiratory tract infection	female_higher	0.6755373537006903	25.123024284170256	12.784677379550573	2619	708	3327
DUPILUMAB	Injection site pruritus	male_higher	-0.6755165690920582	3.714517732175123	7.29920488575177	3435	1234	4669
CLONAZEPAM	Malaise	female_higher	0.6751608671352478	2.2688910240568907	1.1550346105025695	1296	323	1619
AZITHROMYCIN ANHYDROUS	Drug hypersensitivity	female_higher	0.6741935189571646	13.297534159852281	6.775987398121695	836	180	1016
LISINOPRIL	Malaise	female_higher	0.6741404733371354	1.869354001792217	0.9526120360578202	891	298	1189
DAPAGLIFLOZIN	Diabetic ketoacidosis	female_higher	0.6734393694438259	81.97457312459169	41.80306849835896	1100	896	1996
RITUXIMAB	Blood creatinine increased	female_higher	0.6734381254043048	3.5165703314292447	1.7932830598434026	619	393	1012
DESOXIMETASONE	Condition aggravated	female_higher	0.6732885814018408	32.38519835695216	16.517375644441792	3009	69	3078
FLUTICASONE;SALMETEROL	Condition aggravated	male_higher	-0.6732689973661881	1.627757897335619	3.1914410103386577	763	701	1464
PREGABALIN	Sleep disorder	female_higher	0.6732636113817623	5.314913411892125	2.7108252504826735	1372	309	1681
OXYCODONE	Exposure during pregnancy	female_higher	0.6729787390090125	3.8961724155789423	1.987774955373303	1590	16	1606
AMBRISENTAN	Drug ineffective	male_higher	-0.6725817986334346	0.15570736005769242	0.30507576241405954	822	432	1254
PREDNISONE	Asthenia	female_higher	0.672296214333375	2.175747373742321	1.1107950401161297	3040	1205	4245
INTERFERON BETA-1A	Urinary tract infection	male_higher	-0.6719808204742024	1.6778795078149387	3.285476251052473	1436	322	1758
PREDNISONE	Heart rate increased	female_higher	0.6717624093520824	1.9956729054985325	1.0194047516217126	793	219	1012
LAMOTRIGINE	Confusional state	female_higher	0.6711123748408455	4.858169205378782	2.4832030652163235	993	273	1266
ETANERCEPT	Abdominal pain upper	female_higher	0.6709473986260549	1.1868125853002396	0.6067270953323913	4515	506	5021
IMMUNOGLOBULINS, UNSPECIFIED	Urinary tract infection	female_higher	0.6706832340820678	3.3722374212416146	1.7244242267985206	1725	216	1941
MYCOPHENOLIC ACID	Dyspnoea	female_higher	0.6700769633837108	1.2154455003678541	0.621906022536508	1248	578	1826
VISMODEGIB	Muscle spasms	male_higher	-0.6699135645655483	25.565689662348586	49.957106615121546	659	1207	1866
METHADONE	Foetal exposure during pregnancy	female_higher	0.6694756372711188	27.866553174637488	14.267033432328054	556	717	1273
MONTELUKAST	Pyrexia	female_higher	0.6691682173275436	3.197365949230388	1.637481044604407	798	249	1047
NALTREXONE	Feeling abnormal	male_higher	-0.668717544908388	3.2772815781097506	6.396377640819505	413	649	1062
SULFAMETHOXAZOLE;TRIMETHOPRIM	Diarrhoea	female_higher	0.6684809862153767	2.518278604071213	1.2905836891789984	1669	599	2268
TOFACITINIB	Insomnia	female_higher	0.6684549866530662	1.7532420133399236	0.8985361556343764	2833	297	3130
PREDNISONE	Somnolence	female_higher	0.6684133113193731	1.1053615745933716	0.5665211792630928	815	304	1119
DICLOFENAC	Muscle spasms	female_higher	0.668326066263579	3.3833472235045035	1.734188283881611	1401	232	1633
MACITENTAN	Pain in jaw	male_higher	-0.6679221865201259	17.631085881676977	34.38380861808002	981	296	1277
TOCILIZUMAB	Synovitis	female_higher	0.6671304940341871	212.51021465806448	109.05578738324887	7464	509	7973
METHOTREXATE	Hypertension	female_higher	0.6669928727359117	3.828832314975983	1.965146908997782	4831	1089	5920
DIAMORPHINE	Drug dependence	female_higher	0.6667867698425627	59.69354743570293	30.644008485507396	935	2317	3252
RANITIDINE	Colorectal cancer	female_higher	0.6661660745088058	1575.2311748041445	809.1556071624526	15580	19532	35112
DUPILUMAB	Eye pruritus	male_higher	-0.6660116657529294	15.963895207171147	31.07306257142543	5111	2927	8038
TRAMADOL	Memory impairment	female_higher	0.665829203490931	2.764323401262472	1.420440024994899	838	245	1083
EVOLOCUMAB	Injection site swelling	male_higher	-0.6648573561731703	3.0732927794200005	5.975136301775481	1141	751	1892
PANTOPRAZOLE	Diarrhoea	female_higher	0.6647479393088577	2.0387129058920066	1.048720385967211	2476	756	3232
OMEPRAZOLE	Toxicity to various agents	female_higher	0.6647159947224932	3.060158085170549	1.5742053129364817	893	397	1290
OSELTAMIVIR	Off label use	male_higher	-0.6645473341121253	2.3451969198722553	4.558149395549252	578	810	1388
TACROLIMUS	Cytomegalovirus infection	female_higher	0.664211517686375	89.39857294898303	46.01158450397255	1316	1603	2919
EFAVIRENZ;EMTRICITABINE;TENOFOVIR	Multiple fractures	female_higher	0.6639490245685247	632.142549425112	325.43602450545995	1172	2853	4025
ADALIMUMAB	Gait inability	female_higher	0.6638208534372065	4.222701403167662	2.174185719791692	3058	605	3663
AMBRISENTAN	Off label use	male_higher	-0.6637167583239186	0.38255064405303313	0.7429121535134998	1297	777	2074
OMALIZUMAB	Asthma	male_higher	-0.663364217803748	30.341751846709997	58.90281783737635	6702	2713	9415
NIRAPARIB	Nausea	female_higher	0.6632228928372363	9.071340690348212	4.673448220900307	4337	39	4376
HYDROCODONE	Pain	male_higher	-0.663204085167695	11.913279476322122	23.123693522695365	3687	4367	8054
PARACETAMOL	Pain in extremity	female_higher	0.6623933574121821	1.4971829321582395	0.7719711807646527	1884	292	2176
METHOTREXATE	Loss of personal independence in daily activities	female_higher	0.6617676499633656	8.28241334143699	4.273216157996537	2952	571	3523
METHOTREXATE	Synovitis	female_higher	0.6613863294656044	146.11219718094935	75.41366341217642	8283	870	9153
ABATACEPT	Alopecia	female_higher	0.6611151001908522	6.809728929680578	3.515694946121363	8300	156	8456
EMTRICITABINE;TENOFOVIR	Pain	male_higher	-0.6610561757027387	3.9332567129514557	7.6180767174705135	1610	4674	6284
ETANERCEPT	Contusion	female_higher	0.6609761669580437	2.9120445905970236	1.5036256264585413	5084	557	5641
OXYCODONE	Respiratory arrest	female_higher	0.6609660125634933	11.057566724390387	5.709599907587887	663	582	1245
LAMOTRIGINE	Drug reaction with eosinophilia and systemic symptoms	female_higher	0.6607919068486807	47.221445663790156	24.387147210252028	1420	538	1958
SALBUTAMOL	Condition aggravated	male_higher	-0.660688456941815	1.7583070143193669	3.404301841476832	1292	1177	2469
SALBUTAMOL	Hypersensitivity	female_higher	0.660224553939587	2.6325704131832497	1.360342026736006	1389	212	1601
LAMIVUDINE	Drug resistance	female_higher	0.6601364887477077	123.24220328211163	63.68920377912462	442	599	1041
DOCETAXEL	Fatigue	male_higher	-0.6600978509875793	0.8879851405653423	1.7182349657914073	1697	744	2441
EMTRICITABINE;RILPIVIRINE;TENOFOVIR	Multiple fractures	female_higher	0.6598048700539305	370.96260952402054	191.76993618566937	460	991	1451
EMTRICITABINE;TENOFOVIR	Anxiety	male_higher	-0.6595671830157723	8.657135377318829	16.742511154312787	1436	4181	5617
CLONAZEPAM	Completed suicide	female_higher	0.6592133998400067	37.875675611586615	19.591498100732764	2414	1130	3544
FUROSEMIDE	Hyperkalaemia	female_higher	0.6591488513042316	41.41151190093756	21.42182058660988	977	931	1908
DABIGATRAN	Gastrointestinal haemorrhage	female_higher	0.6588095811803858	55.457420354498176	28.697383297419083	2983	3092	6075
PEGINTERFERON ALFA-2A	Influenza like illness	male_higher	-0.6576620335052512	11.506958930099264	22.21158523559008	830	1197	2027
MORPHINE	Drug ineffective	female_higher	0.6576326530686057	1.059046636153661	0.5486670161185241	2831	1388	4219
VITAMIN D3	Dizziness	female_higher	0.6571855462492162	5.407907529672556	2.802961939328967	979	157	1136
FUROSEMIDE	Hyponatraemia	female_higher	0.6567487491800374	36.864081176836514	19.11529725595287	1966	945	2911
AMLODIPINE	Constipation	female_higher	0.6567001350255123	2.6155057593928044	1.3562958590022804	950	342	1292
LEFLUNOMIDE	C-reactive protein abnormal	male_higher	-0.6565026224346413	300.64075451268144	579.6466349493675	2449	404	2853
FLUTICASONE	Loss of personal independence in daily activities	male_higher	-0.6564616985014351	9.93896185173333	19.161906509047085	625	445	1070
OXYCODONE;PARACETAMOL	Sleep disorder	female_higher	0.6561370772660027	5.895447526989457	3.0588632811760075	675	335	1010
SULFAMETHOXAZOLE;TRIMETHOPRIM	Drug ineffective	female_higher	0.655956799591924	2.5208178693954677	1.3081665812522794	3130	1213	4343
TIOTROPIUM	Chest discomfort	male_higher	-0.6554668120726459	5.142563994773719	9.90479119174706	980	741	1721
NINTEDANIB	Vomiting	female_higher	0.6554067532913559	7.884381607187412	4.093813933266183	1581	893	2474
ABATACEPT	Contraindicated product administered	female_higher	0.6553892831897024	133.3171222345172	69.2235681344623	10323	878	11201
DUPILUMAB	Nasal congestion	male_higher	-0.6551834971227574	2.404604433356101	4.63005575608999	1760	1424	3184
PARACETAMOL	Depression	female_higher	0.6546641343802658	1.6154212062868125	0.8393996014685953	1284	260	1544
RITUXIMAB	Myelosuppression	male_higher	-0.6546417854521731	4.275201334207376	8.227424147880905	531	665	1196
OMEPRAZOLE	Chronic kidney disease	female_higher	0.6541923928273272	282.2448475401179	146.72829674832218	12393	8847	21240
TACROLIMUS	Thrombotic microangiopathy	female_higher	0.6541186838775657	93.5160528965237	48.6190012351313	1004	918	1922
TIOTROPIUM	Therapeutic product effect incomplete	male_higher	-0.6534562050078385	17.49551003440859	33.62939324639478	2184	2018	4202
TESTOSTERONE	Anxiety	male_higher	-0.6533694877275211	1.6618302834398107	3.1940479528186185	42	1061	1103
CAFFEINE	Toxicity to various agents	male_higher	-0.6532335634473441	51.05600978976697	98.11662525385998	423	630	1053
ADALIMUMAB	Meniscus injury	male_higher	-0.6529475120558068	7.754696469980971	14.89828592891482	1047	522	1569
PREDNISONE	Pneumonia	female_higher	0.6529029204536346	4.539507444144773	2.362961235373837	4989	2389	7378
CARBOPLATIN	Pruritus	female_higher	0.6527379103551849	1.157596720100394	0.602666172065734	1069	279	1348
VEDOLIZUMAB	Constipation	female_higher	0.6524991931759786	3.317970045266408	1.7278087213693634	1348	502	1850
USTEKINUMAB	Nausea	female_higher	0.6518856636543762	1.2056082881635926	0.6281970294067103	2463	504	2967
SECUKINUMAB	Insomnia	female_higher	0.6514378966720109	1.7124733136529098	0.8927049204771019	1985	528	2513
TERIPARATIDE	Death	male_higher	-0.6514350984814505	0.625595993246503	1.2000756590956152	1416	471	1887
DOXORUBICIN	Malignant neoplasm progression	female_higher	0.6511424899800138	7.489440000920137	3.905366131336399	1061	716	1777
LEVOTHYROXINE	Pyrexia	male_higher	-0.6510805808076517	1.0264244531129363	1.9682836886898725	776	280	1056
LEVOTHYROXINE	Back pain	male_higher	-0.6508585973100114	1.3320292749666347	2.553748161914011	835	200	1035
ADALIMUMAB	C-reactive protein increased	female_higher	0.6507773396605581	6.320825308287854	3.297196120088034	3318	995	4313
CODEINE	Off label use	female_higher	0.6506037237289946	2.061988458105987	1.0758026825819984	1117	284	1401
ALENDRONIC ACID	Diarrhoea	female_higher	0.6505121989442935	3.0658955668613617	1.5997182487950155	2759	99	2858
HYDROXYCHLOROQUINE	Pain in extremity	female_higher	0.6504368772324423	4.429593780008861	2.311440689194347	2997	259	3256
ETANERCEPT	Asthma	female_higher	0.6504159352818436	0.9995571901635686	0.5215976137804893	2155	233	2388
SECUKINUMAB	Migraine	female_higher	0.6503763265978917	2.6638334003407262	1.3901197391627966	1501	135	1636
PREDNISONE	Condition aggravated	female_higher	0.6503704003583417	6.4587172371018085	3.3704973922420542	6763	2549	9312
PEGASPARGASE	Febrile neutropenia	female_higher	0.6501594703939038	106.71398168127568	55.70070013717633	656	773	1429
METHOTREXATE	Asthma	female_higher	0.649772087109294	2.052523845119117	1.0717556441390268	1722	264	1986
RAMIPRIL	Nausea	female_higher	0.6497249178598609	2.2942481759266546	1.1980320829900208	1544	454	1998
LEVOTHYROXINE	Constipation	female_higher	0.6493832221014929	2.9825356301102333	1.557980761559641	1506	127	1633
FLUTICASONE;SALMETEROL	Productive cough	male_higher	-0.6490228692120454	9.936208456708878	19.014624129368553	729	759	1488
LAMOTRIGINE	Epilepsy	female_higher	0.6489621094593536	35.713940121726274	18.663672412159684	1199	398	1597
RANITIDINE HYDROCHLORIDE	Prostate cancer	female_higher	0.6483416764284256	61.314690026954175	32.06220042293989	21	2581	2602
APIXABAN	Renal impairment	female_higher	0.6480482506888514	2.769948240911871	1.4488648441718734	658	525	1183
APIXABAN	Asthma	male_higher	-0.6478872738072288	1.0151443152135793	1.9404464174098364	517	547	1064
HYDROMORPHONE	Drug ineffective	female_higher	0.6477439166106205	1.1083604892633339	0.5799217896993369	2044	1033	3077
CANAGLIFLOZIN	Diabetic ketoacidosis	female_higher	0.6475401388158106	222.94079054661233	116.67194225779745	1695	1358	3053
BEVACIZUMAB	Neutrophil count decreased	female_higher	0.6472567570207908	10.020122550853516	5.245332162399817	703	363	1066
ETANERCEPT	Diarrhoea	female_higher	0.6467729120528147	0.7365379111076868	0.3857493465283998	8497	1276	9773
LISINOPRIL	Headache	female_higher	0.646671269442504	1.69407254277029	0.8873321957059482	1154	332	1486
USTEKINUMAB	Product use issue	female_higher	0.6466216227899981	7.340701622161062	3.8451507314175903	3327	1087	4414
ISOTRETINOIN	Anxiety	male_higher	-0.6465602223761463	2.3183448747945805	4.425634851413823	782	573	1355
SULFAMETHOXAZOLE;TRIMETHOPRIM	Nausea	female_higher	0.6465168055549284	2.204472263255299	1.154851008064582	1913	472	2385
PREGABALIN	Drug intolerance	female_higher	0.6464648462990895	4.601029032727879	2.410454056504579	1956	316	2272
METHOTREXATE	Basal cell carcinoma	female_higher	0.6464164353791333	9.666805266910785	5.064631818738841	761	273	1034
PREDNISONE	Diarrhoea	female_higher	0.6454210514988141	1.7717585798552395	0.9291840437952401	4609	1646	6255
TOFACITINIB	Mobility decreased	female_higher	0.6443910251041145	6.021831918590407	3.1613542418407405	2978	276	3254
METHOTREXATE	Paraesthesia	female_higher	0.6443218648360955	1.6639114192691347	0.8735842024192176	1899	288	2187
DENOSUMAB	Myalgia	female_higher	0.6440897872338351	2.967588151284074	1.5584001737495068	2946	215	3161
SECUKINUMAB	Abdominal pain upper	female_higher	0.6440504618686336	2.2732131630280796	1.1938028201540114	2255	481	2736
GOLIMUMAB	Lower respiratory tract infection	female_higher	0.6440343253083278	44.985613922452934	23.62506967868766	4419	611	5030
ETANERCEPT	Fatigue	female_higher	0.643582657703744	1.4255896760212499	0.7490143611799487	19520	2887	22407
TRAMADOL	Gastrointestinal disorder	female_higher	0.6432616275399294	4.622889101438087	2.4296767619663555	786	241	1027
TOPIRAMATE	Pain	female_higher	0.643240774770146	1.4676563281176587	0.7713801384882014	982	137	1119
DIPHENHYDRAMINE	Drug ineffective	female_higher	0.6432374701781569	2.4714689275785746	1.2989746353585894	2248	541	2789
PALBOCICLIB	Neutropenia	female_higher	0.6418215565309451	14.614231467154102	7.69194944613422	5746	105	5851
NAPROXEN	Chest pain	female_higher	0.6417913580076571	4.357163365072318	2.293387273167859	1240	267	1507
DESOXIMETASONE	Pruritus	female_higher	0.6417766940461569	13.840406679005422	7.284986889821539	2074	38	2112
METHYLPREDNISOLONE	Diarrhoea	female_higher	0.6416185957460695	1.5864929679767938	0.8351927886854832	1655	612	2267
LETROZOLE	Diarrhoea	female_higher	0.6416025315928108	2.026348110230161	1.06676710848648	1945	11	1956
AZATHIOPRINE	Diarrhoea	female_higher	0.6413742179533273	2.2283640457631253	1.1733858829316666	1327	361	1688
MYCOPHENOLIC ACID	Weight decreased	female_higher	0.6411776510664473	1.961302121814978	1.0329625640578879	899	530	1429
